Oven1_NMHC,Oven1_NOx,LV1211 S01 PK113_BB40,LV1211 S01 PK110_BN20-2,LV1211 S01 PK110_BN20-1,LV1211 S01 PR114_BV25,LV1211 S02 PR210_BN20,LV1211 S01 PN613_BV25,LV1211 S02 PR310_BN20,LV1211 S02 PR313_BB40-1,LV1211 S01 PN111_BV25,LV1211 S01 PN111_BL50,LV1211 S01 PN212_BV25,LV1211 S01 PN213_BV25,LV1211 S04 VZ503_M1_F,LV1211 S04 VZ503_M1_C,LV1211 S04 VA515_M1_F,LV1211 S04 VA515_M1_C,LV1211 S04 VZ502_M1_F,LV1211 S04 VZ502_M1_C,LV1211 S03 MW300_BV25-1,LA1251 summary AmereMin charge,LV1281 S04 WR706 BV25-1,LV1281 S04 WR706 M1,LV1281 S04 WA506 BB40-1,LV1281 S04 WA506 BU88,LV1281 S04 WA506 BB40-2,LV1281 S04 WA506 BB40-4,LV1281 S04 WA506 BB40-5,LV1281 S03 VA306 M1,LV1281 S09 WU321 M1,LV1281 S09 WU321 BB40,LV1281 S09 WU321 M2,LV1281 S08 WU312 M1,LV1281 S08 WU312 BB40,LV1281 S08 WU312 M2,LV1281 S07 WU311 M1,LV1281 S07 WU311 BB40,LV1281 S07 WU311 M2,LV1281 S06 WU302 M1,LV1281 S06 WU302 BB40,LV1281  S06 WU302 M2,LV1281 S05 WU301 M1,LV1281 S05 WU301 BB40,LV1281 S05 WU301 M2,LV1281 S05 WU301 BB40-1,LV1281 S01 TS100 M1_O,LV1281 S01 TS100 M1_C,LV1281 S02 TK161 M3_O,LV1281 S02 TK161 M3_C,LV1281 VZ366 M1,LV1281 TK161 M1,LV1281 TK161 M2,LV1281 VA307 M1,LV1281 VF330 M1,LV1281 AS361 M1,LV1281 VA307 M3,LV1281 VZ366 BB40,LV1281 VA307 BB42,LV1281 WK363 BB40-1,LV1281 WK363 BB40-2,LV1281 WK363 BV25,LV1281 WK363 M2,LV1281 S01 Energy consumption,LV1281 S02 Energy consumption,LV1281 S03 Energy consumption,LV1281 Emergency Cooling Request,LV1281 Emergency Cooling Finished,LV1281 Production ON,LV1281 Production Release,LF1921 S01 TF270 Actual curent MoviFit,LF1921 S01 TF270 Number of unit,LF1921 S01 TF270 Transport forward,LF1921 S01 TF270 Forward,LF1921 S01 TF270 Home position,LF1921 RB260 Occupied,LF1921 RB260 Transport Forward,LF1921 RB260 Forward,LF1921 RB280 Occupied,LF1921 RB280 Transport Forward,LF1921 RB280 Forward,LF1921 RB290 Occupied,LF1921 RB290 Transport Forward,LF1921 RB290 Forward,LF1921 RB300 Occupied,LF1921 RB300 Transport Forward,LF1921 RB300 Forward,LF1921 RB310 Occupied,LF1921 RB310 Transport Forward,LF1921 RB310 Forward
0,1.305,28.171,98.174,96.1,0.029,98.235,0.009,96.455,41.088,61.229,701.678,161.422,160.952,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,496,0,158.984,525,282.986,51.053,51.849,179.514,0,54.129,193.012,0,102.118,163.151,0,23.641,111.806,0,75.313,91.059,0,303.299,1,0,1,0,49.789,32.24,36.609,26.529,6.782,9.94,100,23.915,32.509,10.2,21.8,0.022,0,619634,202161,705,0,0,0,0,1.884,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.602,28.171,98.2,96.299,0.029,98.249,0.009,96.441,41.042,61.156,700.232,161.567,161.169,0,0.003,0,0.015,0,0.015,0.405,28.135,156147,2.222,494,0,158.984,517.969,279.991,51.208,52.176,178.993,0,54.408,192.578,0,102.07,161.979,0,23.801,111.285,0,75.011,91.016,0,302.604,1,0,1,0,49.747,31.571,35.96,26.654,7.085,9.94,100,23.915,32.552,10.2,21.8,0.022,0,619637,202161,705,0,0,0,0,2.04,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.542,28.148,98.22,96.166,0.029,98.293,0.009,96.441,41.019,61.083,700.232,161.205,160.988,0,0.003,0,0.015,0,0.017,0.376,28.135,156147,2.222,483,0,157.986,510.981,276.997,50.841,52.213,178.559,0,54.592,192.144,0,102.42,160.894,0,23.798,110.764,0,74.516,90.929,0,301.736,1,0,1,0,49.438,31.453,37.077,26.666,6.841,9.94,100,23.929,32.509,10.2,21.8,0.022,0,619640,202162,705,0,0,0,0,2.024,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,28.148,98.24,96.366,0.029,98.22,0.009,96.455,40.995,61.198,700.232,161.35,161.133,0,0.003,0,0.015,0,0.015,0.694,28.135,156147,2.222,476,0,157.986,504.991,273.958,51.589,51.995,178.082,0,53.645,191.667,0,104.172,159.809,0,23.809,110.2,0,75.277,90.885,0,300.868,1,0,1,0,49.153,31.87,36.773,26.541,6.883,9.94,100,23.929,32.726,10.3,21.8,0.022,0,619643,202162,705,0,0,0,0,1.924,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109,1.602,28.125,98.367,96.249,0.029,98.249,0.009,96.441,40.926,61.135,698.785,161.639,161.314,0,0.003,0,0.017,0,0.015,0.26,28.135,156147,2.222,470,0,157.986,497.96,270.964,51.279,52.158,177.648,0,54.151,191.189,0,103.532,158.767,0,23.911,109.722,0,75.144,90.755,0,299.826,1,0,1,0,50.002,31.685,35.796,26.622,6.887,9.94,100,23.944,32.595,10.3,21.9,0.022,0,619646,202163,705,0,0,0,0,2.032,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.364,28.125,98.377,96.308,0.029,98.206,0.013,96.455,40.903,61.104,698.785,161.314,161.314,0,0.003,0,0.015,0,0.017,0.405,28.135,156147,2.222,463,0,156.988,491.97,267.969,51.405,52.331,177.214,0,54.614,190.755,0,104.716,158.116,0,23.703,109.288,0,75.676,90.668,0,298.611,1,0,1,0,48.971,31.309,36.85,26.454,6.879,9.94,100,23.944,32.509,10.3,21.9,0.022,0,619649,202163,705,0,0,0,0,1.784,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,28.125,98.26,96.341,0.029,98.177,0.009,96.441,40.88,61.062,698.785,161.314,161.277,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,456,0,156.988,485.981,265.972,51.659,52.476,176.823,0,54.827,190.278,0,103.302,156.771,0,23.787,108.811,0,75.108,90.538,0,297.569,1,0,1,0,49.723,32.163,37.051,26.454,6.935,9.94,100,23.973,32.682,10.3,21.9,0.022,0,619652,202164,705,0,0,0,0,1.996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,28.125,98.336,96.341,0.029,98.163,0.013,96.441,40.856,60.948,697.338,161.422,161.133,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,450,0,155.99,479.991,262.977,51.462,52.249,176.389,0,54.151,189.714,0,104.752,155.556,0,23.871,108.333,0,75.108,90.495,0,296.528,1,0,1,0,50.08,32.451,35.682,26.485,6.861,9.94,100,23.958,32.769,10.3,21.9,0.022,0,619655,202164,705,0,0,0,0,2.04,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,28.102,98.356,96.399,0.029,98.163,0.009,96.441,40.833,61.167,697.338,161.458,161.097,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,445,0,155.99,473.958,260.981,51.532,52.676,175.998,0,55.091,189.236,0,104.112,154.774,0,23.911,107.899,0,75.011,90.408,0,295.139,1,0,1,0,49.844,32.431,36.238,26.442,7.024,9.94,100,23.973,32.726,10.3,21.9,0.022,0,619658,202164,705,0,0,0,0,2.016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,28.102,98.27,96.466,0.029,98.134,0.009,96.455,40.787,61.042,697.338,161.567,161.169,0,0.003,0,0.017,0,0.015,0.231,28.135,156147,2.222,439,0,155.99,467.969,257.986,51.419,52.14,175.608,0,54.577,188.759,0,106.299,153.993,0,23.922,107.552,0,75.458,90.278,0,293.924,1,0,1,0,49.589,31.479,36.537,26.604,6.879,9.94,100,23.987,32.726,10.3,21.9,0.022,0,619661,202165,705,0,0,0,0,1.784,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125,1.424,28.102,98.291,96.715,0.029,98.163,0.009,96.441,40.764,61.25,697.338,161.603,160.807,0,0.003,0,0.015,0,0.015,0.666,28.135,156147,2.222,432,0,154.991,461.979,255.99,51.123,52.494,175.217,0,54.643,188.238,0,105.345,152.951,0,23.987,107.161,0,75.604,90.191,0,292.535,1,0,1,0,49.42,32.112,36.603,26.535,6.789,9.94,100,23.973,32.682,10.3,21.9,0.022,0,619664,202165,705,0,0,0,0,1.94,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,28.102,98.417,96.515,0.029,98.163,0.009,96.441,40.718,61.135,697.338,161.277,161.06,0,0.003,0,0.015,0,0.015,0.376,28.135,156147,2.222,428,0,154.991,456.988,253.993,51.335,52.403,174.87,0,54.305,187.76,0,103.882,151.91,0,24.049,106.641,0,74.733,90.061,0,290.972,1,0,1,0,49.517,32.986,36.66,26.629,7.023,9.94,100,23.958,32.639,10.3,21.9,0.022,0,619667,202166,705,0,0,0,0,1.548,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,28.079,98.443,96.349,0.029,98.148,0.013,96.441,40.671,61.167,697.338,161.422,160.843,0,0.003,0,0.017,0,0.015,0.289,28.135,156147,2.222,421,0,153.993,450.998,250.998,51.617,52.285,174.479,0,54.753,187.153,0,105.755,151.042,0,23.936,106.293,0,75.277,89.974,0,289.41,1,0,1,0,49.759,32.945,37.113,26.529,6.774,9.94,100,23.944,32.899,10.3,21.9,0.022,0,619670,202166,705,0,0,0,0,1.98,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.203,1.127,28.056,98.438,96.599,0.029,98.177,0.009,96.441,40.648,61.073,695.891,161.856,161.241,0,0.003,0,0.017,0,0.017,0.174,28.135,156147,2.222,416,0,153.993,445.964,248.958,51.349,52.667,174.089,0,54.863,186.675,0,104.946,150.174,0,23.991,105.859,0,75.7,89.887,0,288.194,1,0,1,0,50.135,31.33,37.036,26.541,6.798,9.94,100,23.929,32.899,10.3,21.9,0.022,0,619673,202167,705,0,0,0,0,1.972,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.203,1.424,28.056,98.508,96.557,0.029,98.163,0.009,96.441,40.602,61.062,695.891,161.422,160.952,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,410,0,153.993,439.974,246.962,51.504,52.14,173.698,0,54.761,186.198,0,106.082,149.132,0,23.936,105.469,0,74.745,89.8,0,286.632,1,0,1,0,49.923,31.324,36.629,26.703,6.903,9.94,100,23.929,32.726,10.3,21.9,0.022,0,619676,202167,705,0,0,0,0,1.656,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125,1.127,28.032,98.448,96.882,0.029,98.119,0.009,96.441,40.602,61.219,694.444,161.603,160.807,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,405,0,152.995,434.983,244.965,51.8,52.54,173.351,0,55.282,185.677,0,105.224,148.09,0,23.951,104.991,0,75.555,89.714,0,285.069,1,0,1,0,49.323,32.621,35.369,26.548,7.035,9.94,100,23.915,32.639,10.3,21.9,0.022,0,619679,202168,705,0,0,0,0,1.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,28.032,98.326,96.757,0.029,98.177,0.013,96.441,40.579,61,694.444,161.241,161.133,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,401,0,152.995,429.991,242.969,51.532,52.876,172.96,0,54.548,185.2,0,104.789,147.613,0,24.209,104.731,0,76.026,89.627,0,283.507,1,0,1,0,49.511,31.51,36.181,26.604,6.778,9.94,100,23.915,32.726,10.3,21.9,0.022,0,619682,202168,705,0,0,0,0,1.656,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109,1.483,28.032,98.316,96.665,0.029,98.134,0.009,96.441,40.556,61.281,694.444,161.314,161.06,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,394,0,151.997,425,239.974,51.405,52.667,172.613,0,55.186,184.635,0,106.529,146.615,0,24.093,104.253,0,74.999,89.54,0,281.944,1,0,1,0,49.838,31.247,37.149,26.548,6.939,9.94,100,23.9,32.639,10.3,21.9,0.022,0,619685,202168,705,0,0,0,0,1.956,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078,1.542,28.056,98.215,96.316,0.029,98.119,0.009,96.441,40.532,61.073,692.998,161.531,161.06,0,0.003,0,0.017,0,0.017,0.434,28.135,156147,2.222,390,0,151.997,419.965,238.976,51.941,52.948,172.309,0,54.783,184.115,0,105.719,145.833,0,24.14,103.863,0,75.567,89.41,0,280.382,1,0,1,0,48.88,31.834,36.526,26.548,6.897,9.94,100,23.9,32.639,10.3,21.9,0.022,0,619688,202169,705,0,0,0,0,1.956,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,28.032,98.159,96.474,0.029,98.134,0.009,96.441,40.463,61.104,692.998,161.495,161.06,0,0.003,0,0.017,0,0.015,0.231,28.135,156147,2.222,385,0,151.997,414.974,236.979,51.321,52.53,171.962,0,54.937,183.55,0,106.42,145.139,0,24.042,103.559,0,75.458,89.366,0,278.646,1,0,1,0,49.256,33.532,36.315,26.635,6.865,9.94,100,23.872,32.682,10.4,21.9,0.022,0,619691,202169,705,0,0,0,0,1.784,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,28.009,98.129,96.174,0.029,98.206,0.009,96.441,40.44,61.073,694.444,161.277,161.277,0,0.003,0,0.017,0,0.017,0.26,28.135,156147,2.222,381,0,150.998,409.983,233.984,51.631,52.721,171.615,0,54.827,183.073,0,106.988,144.271,0,24.056,103.082,0,75.616,89.236,0,277.083,1,0,1,0,49.535,31.16,35.667,26.591,6.905,9.94,100,23.857,32.682,10.4,21.9,0.022,0,619694,202170,705,0,0,0,0,1.972,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.986,98.159,96.008,0.029,98.177,0.009,96.441,40.417,61.042,691.551,161.097,160.952,0,0.003,0,0.017,0,0.017,0.463,28.135,156147,2.222,377,0,150.998,405.99,232.986,51.589,52.558,171.267,0,54.981,182.465,0,107.496,143.62,0,24.089,102.821,0,75.555,89.106,0,275.347,1,0,1,0,49.068,31.736,35.95,26.629,6.805,9.94,100,23.872,32.726,10.4,21.9,0.022,0,619697,202170,705,0,0,0,0,1.808,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,28.009,98.2,96.224,0.029,98.192,0.009,96.441,40.394,61.042,692.998,161.531,160.988,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,372,0,150,400.998,230.99,51.772,52.44,170.92,0,54.753,182.031,0,106.275,142.752,0,24.206,102.517,0,75.845,88.976,0,273.785,1,0,1,0,49.898,31.664,36.675,26.448,6.702,9.94,100,23.857,32.595,10.4,21.9,0.022,0,619700,202171,705,0,0,0,0,1.948,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.986,98.205,96.266,0.029,98.249,0.009,96.441,40.347,61.125,690.104,161.386,161.314,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,365,0,150,396.962,228.993,51.8,52.848,170.573,0,55.15,181.467,0,105.743,142.057,0,24.268,102.17,0,75.616,88.889,0,272.049,1,0,1,0,49.892,32.261,35.487,26.572,6.762,9.94,100,23.828,32.812,10.4,21.9,0.022,0,619703,202171,705,0,0,0,0,1.924,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.986,98.275,96.266,0.029,98.192,0.009,96.441,40.324,61.125,690.104,161.422,160.952,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,361,0,148.958,391.97,226.997,51.913,52.857,170.226,0,54.768,180.903,0,108.124,141.45,0,24.242,101.78,0,75.386,88.759,0,270.486,1,0,1,0,49.82,31.278,36.794,26.466,6.909,9.94,100,23.814,32.509,10.4,21.9,0.022,0,619706,202171,705,0,0,0,0,1.988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.986,98.321,96.183,0.029,98.206,0.009,96.427,40.278,60.854,690.104,161.35,161.133,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,359,0,148.958,387.977,225,51.673,52.767,169.965,0,55.069,180.295,0,107.278,140.451,0,24.337,101.389,0,76.026,88.628,0,268.924,1,0,1,0,50.026,33.933,36.454,26.516,6.777,9.94,100,23.785,32.639,10.4,22,0.022,0,619709,202172,705,0,0,0,0,1.824,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.986,98.356,96.233,0.029,98.163,0.009,96.441,40.278,61.125,690.104,161.386,161.133,0,0.003,0,0.017,0,0.017,0.405,28.135,156147,2.222,354,0,148.958,383.984,222.96,51.857,53.003,169.618,0,55.664,179.818,0,107.254,139.497,0,24.246,101.215,0,75.507,88.542,0,267.188,1,0,1,0,49.832,31.257,36.537,26.722,6.834,9.94,100,23.785,32.595,10.4,22,0.022,0,619712,202172,705,0,0,0,0,2.064,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.963,98.235,96.299,0.029,98.163,0.009,96.427,40.301,61.156,690.104,161.35,160.952,0,0.003,0,0.017,0,0.017,0.752,28.135,156147,2.222,350,0,147.96,378.993,221.962,51.814,53.012,169.314,0,55.392,179.253,0,107.339,138.976,0,24.18,100.825,0,75.229,88.498,0,265.799,1,0,1,0,49.892,32.395,35.991,26.647,6.942,9.94,100,23.756,32.552,10.4,22,0.022,0,619715,202173,705,0,0,0,0,1.868,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.94,98.316,96.424,0.029,98.119,0.009,96.441,40.231,61.125,688.657,161.35,160.88,0,0.003,0,0.017,0,0.015,0.231,28.135,156147,2.222,345,0,147.96,375,219.965,51.758,53.121,168.967,0,55.032,178.689,0,107.895,138.281,0,24.293,100.391,0,75.664,88.368,0,263.889,1,0,1,0,49.814,32.055,35.497,26.722,7.125,9.94,100,23.756,32.639,10.4,22,0.022,0,619718,202173,705,0,0,0,0,1.916,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.94,98.281,96.449,0.029,98.134,0.009,96.427,40.208,61.083,688.657,161.35,160.663,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,341,0,146.962,370.964,217.969,51.969,53.212,168.576,0,55.282,178.212,0,107.508,137.63,0,24.392,100.087,0,76.147,88.238,0,262.326,1,0,1,0,50.002,32.163,36.475,26.685,6.97,9.94,100,23.756,32.509,10.4,22,0.022,0,619721,202174,705,0,0,0,0,1.924,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.94,98.372,96.416,0.029,98.134,0.009,96.427,40.162,61.177,688.657,161.133,161.241,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,337,0,146.962,366.97,216.97,52.068,53.675,168.273,0,55.069,177.648,0,106.916,136.892,0,24.399,99.826,0,75.664,88.108,0,260.417,1,0,1,0,49.317,31.659,37.185,26.629,6.775,9.94,100,23.77,32.422,10.4,22,0.022,0,619724,202174,705,0,0,0,0,1.752,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.483,27.94,98.336,96.624,0.029,98.134,0.009,96.427,40.139,61.062,685.764,161.892,160.88,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,334,0,146.962,363.976,214.974,51.617,53.03,167.969,0,55.862,177.17,0,108.185,136.155,0,24.315,99.523,0,75.857,87.977,0,259.028,1,0,1,0,49.105,32.981,36.418,26.56,6.905,9.94,100,23.785,32.509,10.4,22,0.022,0,619728,202174,705,0,0,0,0,1.836,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.917,98.417,96.391,0.029,98.076,0.009,96.441,40.116,61.042,687.211,161.422,161.205,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,330,0,145.964,359.983,212.977,51.504,53.321,167.622,0,55.495,176.562,0,108.305,135.547,0,24.355,99.262,0,75.253,87.847,0,257.465,1,0,1,0,49.086,32.266,35.564,26.435,6.846,9.94,100,23.785,32.422,10.4,22,0.022,0,619731,202175,705,0,0,0,0,1.828,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.364,27.917,98.443,96.674,0.029,98.148,0.009,96.427,40.093,61.146,688.657,161.603,160.988,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,325,0,145.964,355.99,211.979,52.195,53.193,167.318,0,55.913,175.998,0,109.719,134.896,0,24.322,99.002,0,75.7,87.804,0,255.729,1,0,1,0,49.571,31.962,35.734,26.691,6.848,9.94,100,23.785,32.465,10.4,22,0.022,0,619734,202175,705,0,0,0,0,2.024,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.602,27.917,98.503,96.649,0.029,98.105,0.009,96.427,40.069,60.948,688.657,161.314,161.133,0,0.003,0,0.015,0,0.017,0.405,28.135,156147,2.222,323,0,144.965,352.995,209.983,52.265,52.885,167.014,0,55.913,175.434,0,108.112,134.115,0,24.33,98.611,0,75.543,87.674,0,253.993,1,0,1,0,49.686,31.921,36.526,26.61,6.8,9.94,100,23.785,32.378,10.4,22,0.022,0,619737,202176,705,0,0,0,0,1.548,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.894,98.397,96.823,0.029,98.163,0.009,96.441,40.046,61.229,687.211,161.748,161.097,0,0.003,0,0.017,0,0.017,0.694,28.135,156147,2.222,319,0,144.965,348.958,208.984,51.983,52.957,166.71,0,56.236,174.913,0,109.514,133.464,0,24.421,98.351,0,75.543,87.543,0,252.431,1,0,1,0,49.541,32.132,36.145,26.516,6.927,9.94,100,23.799,32.552,10.4,22,0.022,0,619740,202176,705,0,0,0,0,1.868,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.894,98.488,96.773,0.029,98.192,0.009,96.427,40,61.115,685.764,161.603,160.843,0,0.003,0,0.015,0,0.017,0.231,28.135,156147,2.222,317,0,143.967,344.965,206.988,51.8,53.384,166.363,0,55.965,174.349,0,109.176,132.812,0,24.341,98.003,0,75.881,87.413,0,251.042,1,0,1,0,49.347,32.24,36.043,26.716,6.715,9.94,100,23.799,32.552,10.5,22,0.022,0,619743,202177,705,0,0,0,0,1.964,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.87,98.574,96.832,0.029,98.134,0.009,96.427,39.954,61.167,684.317,161.712,160.952,0,0.003,0,0.015,0,0.015,0.434,28.135,156147,2.222,312,0,143.967,341.97,205.99,51.899,53.248,166.059,0,55.605,173.828,0,109.768,132.378,0,24.45,97.613,0,75.507,87.283,0,249.479,1,0,1,0,49.347,32.518,37.319,26.516,6.944,9.94,100,23.799,32.465,10.5,22,0.022,0,619746,202177,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,27.87,98.458,97.04,0.029,98.163,0.009,96.427,39.931,61.083,685.764,161.603,160.952,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,310,0,143.967,338.976,204.991,51.857,53.366,165.755,0,56.339,173.307,0,109.236,131.684,0,24.424,97.439,0,75.664,87.153,0,247.743,1,0,1,0,49.317,31.89,37.416,26.554,6.747,9.94,100,23.799,32.465,10.5,22,0.022,0,619749,202178,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.847,98.458,96.532,0.029,98.192,0.009,96.427,39.907,61.146,684.317,161.458,160.988,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,306,0,142.969,334.983,202.995,52.012,53.648,165.451,0,56.449,172.786,0,109.417,131.033,0,24.399,97.049,0,76.147,87.023,0,246.181,1,0,1,0,49.486,32.451,36.295,26.803,6.841,9.94,100,23.77,32.509,10.5,22,0.022,0,619752,202178,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.847,98.367,96.632,0.029,98.119,0.009,96.427,39.907,61.167,682.87,161.458,160.916,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,303,0,142.969,331.988,201.997,51.998,53.175,165.148,0,55.891,172.266,0,110.698,130.425,0,24.41,96.788,0,75.761,86.849,0,244.792,1,0,1,0,49.232,32.204,36.135,26.635,6.879,9.94,100,23.77,32.422,10.5,22,0.022,0,619755,202178,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.847,98.346,96.574,0.029,98.105,0.009,96.427,39.884,61.167,684.317,161.495,161.169,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,299,0,141.97,328.993,200,52.082,53.348,164.887,0,56.046,171.745,0,110.046,129.731,0,24.479,96.484,0,76.147,86.675,0,243.229,1,0,1,0,49.802,31.638,36.444,26.572,6.861,9.94,100,23.77,32.378,10.5,22,0.022,0,619758,202179,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.364,27.847,98.27,96.491,0.029,98.061,0.009,96.427,39.861,61.021,682.87,161.712,160.952,0,0.003,0,0.015,0,0.017,0.376,28.135,156147,2.222,297,0,141.97,325,198.958,52.096,53.13,164.627,0,56.075,171.224,0,110.831,129.297,0,24.424,96.181,0,76.172,86.545,0,241.84,1,0,1,0,49.244,31.829,34.808,26.872,6.848,9.94,100,23.77,32.335,10.5,22,0.022,0,619761,202179,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.483,27.847,98.184,96.316,0.029,98.177,0.013,96.427,39.815,61.385,681.424,161.422,160.807,0,0.003,0,0.015,0,0.015,0.694,28.135,156147,2.222,292,0,141.97,321.962,197.96,52.195,53.275,164.366,0,56.596,170.747,0,109.659,128.646,0,24.417,95.877,0,76.063,86.415,0,240.278,1,0,1,0,49.02,31.155,37.015,26.616,6.696,9.94,100,23.741,32.292,10.5,22,0.022,0,619764,202180,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.246,27.824,98.184,96.291,0.029,98.264,0.009,96.427,39.769,61.198,681.424,161.205,160.807,0,0.003,0,0.015,0,0.017,0.231,28.135,156147,2.222,290,0,140.972,318.967,196.962,52.167,53.493,164.019,0,55.789,170.139,0,109.876,128.038,0,24.49,95.616,0,75.724,86.241,0,238.542,1,0,1,0,49.147,31.062,35.523,26.51,6.797,9.94,100,23.741,32.335,10.5,22,0.022,0,619768,202180,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.824,98.154,96.199,0.029,98.365,0.009,96.427,39.769,61.156,679.977,161.458,161.06,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,288,0,140.972,315.972,194.965,52.04,53.629,163.715,0,55.37,169.705,0,110.203,127.387,0,24.523,95.312,0,75.555,86.068,0,237.153,1,0,1,0,49.917,31.263,37.524,26.523,6.742,9.94,100,23.712,32.248,10.6,22,0.022,0,619771,202181,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
